Sample ID	Project ID	Continent of Geolocation	Country of Geolocation	Country-level Human Development Index	Industrialization	Host Sex	Host Age Category	Host Age Decade	Host Age	Age Detail Level	Total Observed Features	Am Prevalence	Ecm Prevalence	Lichenized Prevalence	Plantpathogens Prevalence	Macrofungi Prevalence	Nonresident Prevalence	Am Abundance	Ecm Abundance	Lichenized Abundance	Plantpathogens Abundance	Macrofungi Abundance	Nonresident Abundance	Am Observed Features	Ecm Observed Features	Lichenized Observed Features	Plantpathogens Observed Features	Macrofungi Observed Features	Nonresident Observed Features
SRR5098537	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	True	True	0.0	0.0	0.0	178.0	619.0	619.0	0	0	0	1	1	1
SRR5098538	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	3	False	False	False	False	True	True	0.0	0.0	0.0	0.0	19.0	19.0	0	0	0	0	1	1
SRR5098539	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098540	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	6	False	False	False	False	True	True	0.0	0.0	0.0	0.0	825.0	825.0	0	0	0	0	1	1
SRR5098541	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	True	False	False	0.0	0.0	0.0	68.0	0.0	0.0	0	0	0	1	0	0
SRR5098542	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	True	False	False	0.0	0.0	0.0	291.0	0.0	0.0	0	0	0	1	0	0
SRR5098543	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	12	False	False	False	True	True	True	0.0	0.0	0.0	290.0	286.0	336.0	0	0	0	3	2	3
SRR5098544	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	True	True	True	0.0	0.0	0.0	186.0	706.0	706.0	0	0	0	2	2	2
SRR5098546	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	True	True	0.0	0.0	0.0	0.0	755.0	755.0	0	0	0	0	1	1
SRR5098548	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	14	False	False	False	True	False	False	0.0	0.0	0.0	374.0	0.0	0.0	0	0	0	3	0	0
SRR5098549	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	20	False	False	False	True	True	True	0.0	0.0	0.0	875.0	192.0	192.0	0	0	0	4	2	2
SRR5098551	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	3	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098554	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	9	False	False	False	True	True	True	0.0	0.0	0.0	37.0	19.0	19.0	0	0	0	1	1	1
SRR5098555	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098557	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	10	False	False	False	True	True	True	0.0	0.0	0.0	109.0	133.0	133.0	0	0	0	1	1	1
SRR5098558	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098559	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	12	False	False	False	True	True	True	0.0	0.0	0.0	31.0	46.0	46.0	0	0	0	1	1	1
SRR5098560	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	1	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098561	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	14	False	False	False	True	True	True	0.0	0.0	0.0	499.0	89.0	89.0	0	0	0	3	1	1
SRR5098564	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	13	False	False	False	True	False	False	0.0	0.0	0.0	126.0	0.0	0.0	0	0	0	2	0	0
SRR5098565	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	12	False	False	False	True	False	False	0.0	0.0	0.0	185.0	0.0	0.0	0	0	0	2	0	0
SRR5098566	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	12	False	False	False	True	True	True	0.0	0.0	0.0	81.0	141.0	141.0	0	0	0	1	2	2
SRR5098568	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	14	False	False	False	True	False	False	0.0	0.0	0.0	159.0	0.0	0.0	0	0	0	2	0	0
SRR5098569	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	True	True	0.0	0.0	0.0	2.0	714.0	714.0	0	0	0	1	1	1
SRR5098571	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098573	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	True	True	True	0.0	0.0	0.0	570.0	117.0	117.0	0	0	0	3	1	1
SRR5098574	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	2	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098575	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	9	False	False	False	True	False	True	0.0	0.0	0.0	12.0	0.0	5.0	0	0	0	2	0	1
SRR5098576	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	10	False	False	False	True	False	False	0.0	0.0	0.0	507.0	0.0	0.0	0	0	0	2	0	0
SRR5098577	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	2	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098579	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	14	False	False	False	True	False	False	0.0	0.0	0.0	469.0	0.0	0.0	0	0	0	2	0	0
SRR5098581	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	True	True	True	0.0	0.0	0.0	106.0	106.0	106.0	0	0	0	1	1	1
SRR5098582	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	17	False	False	False	True	True	True	0.0	0.0	0.0	221.0	8.0	8.0	0	0	0	3	1	1
SRR5098583	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098584	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	9	False	False	False	True	False	True	0.0	0.0	0.0	2137.0	0.0	95.0	0	0	0	4	0	1
SRR5098586	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	10	False	False	False	False	True	True	0.0	0.0	0.0	0.0	206.0	206.0	0	0	0	0	1	1
SRR5098588	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	9	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098589	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	True	True	0.0	0.0	0.0	285.0	311.0	311.0	0	0	0	2	2	2
SRR5098590	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	True	False	False	0.0	0.0	0.0	244.0	0.0	0.0	0	0	0	1	0	0
SRR5098591	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098593	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	17	False	False	False	True	False	False	0.0	0.0	0.0	384.0	0.0	0.0	0	0	0	5	0	0
SRR5098594	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	True	True	0.0	0.0	0.0	0.0	189.0	189.0	0	0	0	0	1	1
SRR5098595	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	False	True	True	0.0	0.0	0.0	0.0	707.0	707.0	0	0	0	0	2	2
SRR5098596	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098597	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098598	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	6	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098599	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	True	True	0.0	0.0	0.0	160.0	767.0	767.0	0	0	0	1	2	2
SRR5098600	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	True	True	True	0.0	0.0	0.0	17.0	132.0	132.0	0	0	0	1	3	3
SRR5098601	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	True	False	False	0.0	0.0	0.0	35.0	0.0	0.0	0	0	0	1	0	0
SRR5098602	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	12	False	False	False	True	True	True	0.0	0.0	0.0	22.0	36.0	36.0	0	0	0	2	1	1
SRR5098603	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	True	True	True	0.0	0.0	0.0	383.0	52.0	52.0	0	0	0	2	1	1
SRR5098604	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	True	False	False	0.0	0.0	0.0	34.0	0.0	0.0	0	0	0	1	0	0
SRR5098605	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	True	True	0.0	0.0	0.0	239.0	1198.0	1198.0	0	0	0	1	1	1
SRR5098607	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098610	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098611	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	True	True	0.0	0.0	0.0	0.0	136.0	136.0	0	0	0	0	1	1
SRR5098613	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098614	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	18	False	True	False	True	True	True	0.0	21.0	0.0	18.0	21.0	21.0	0	1	0	1	1	1
SRR5098668	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	16	False	False	False	True	False	True	0.0	0.0	0.0	258.0	0.0	19.0	0	0	0	4	0	1
SRR5098669	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	True	True	True	0.0	0.0	0.0	142.0	116.0	116.0	0	0	0	1	1	1
SRR5098671	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098673	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	10	False	False	False	True	False	False	0.0	0.0	0.0	26.0	0.0	0.0	0	0	0	1	0	0
SRR5098675	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	21	False	False	False	True	True	True	0.0	0.0	0.0	240.0	74.0	135.0	0	0	0	4	1	2
SRR5098677	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	6	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098678	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	6	False	False	False	True	False	True	0.0	0.0	0.0	145.0	0.0	145.0	0	0	0	1	0	1
SRR5098680	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	12	False	False	False	True	False	False	0.0	0.0	0.0	3.0	0.0	0.0	0	0	0	1	0	0
SRR5098681	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	16	False	False	False	True	False	False	0.0	0.0	0.0	947.0	0.0	0.0	0	0	0	5	0	0
SRR5098682	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	False	True	True	0.0	0.0	0.0	0.0	164.0	164.0	0	0	0	0	1	1
SRR5098685	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	9	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098686	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	9	False	False	False	True	False	False	0.0	0.0	0.0	188.0	0.0	0.0	0	0	0	1	0	0
SRR5098687	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	10	False	False	False	True	False	False	0.0	0.0	0.0	73.0	0.0	0.0	0	0	0	1	0	0
SRR5098688	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	12	False	False	False	True	True	True	0.0	0.0	0.0	67.0	111.0	111.0	0	0	0	1	3	3
SRR5098689	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	13	False	False	False	True	False	False	0.0	0.0	0.0	7.0	0.0	0.0	0	0	0	1	0	0
SRR5098690	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	6	False	False	False	True	False	False	0.0	0.0	0.0	1014.0	0.0	0.0	0	0	0	1	0	0
SRR5098693	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098694	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098695	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	19	False	False	False	True	True	True	0.0	0.0	0.0	9.0	1050.0	1050.0	0	0	0	1	2	2
SRR5098696	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	True	False	False	0.0	0.0	0.0	825.0	0.0	0.0	0	0	0	1	0	0
SRR5098697	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	13	False	False	False	True	True	True	0.0	0.0	0.0	133.0	34.0	140.0	0	0	0	2	1	2
SRR5098698	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	10	False	False	False	False	True	True	0.0	0.0	0.0	0.0	51.0	51.0	0	0	0	0	1	1
SRR5098701	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	14	False	False	False	True	True	True	0.0	0.0	0.0	381.0	176.0	176.0	0	0	0	5	2	2
SRR5098702	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	9	False	False	False	True	True	True	0.0	0.0	0.0	2.0	4.0	4.0	0	0	0	1	1	1
SRR5098703	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	False	False	0.0	0.0	0.0	327.0	0.0	0.0	0	0	0	1	0	0
SRR5098704	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	13	False	False	False	True	False	False	0.0	0.0	0.0	1387.0	0.0	0.0	0	0	0	5	0	0
SRR5098705	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	True	True	True	0.0	0.0	0.0	33.0	9.0	9.0	0	0	0	1	1	1
SRR5098712	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	11	False	False	False	True	True	True	0.0	0.0	0.0	28.0	26.0	26.0	0	0	0	1	1	1
SRR5098713	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	17	False	False	False	True	False	True	0.0	0.0	0.0	192.0	0.0	10.0	0	0	0	4	0	1
SRR5098714	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	6	False	False	False	True	False	False	0.0	0.0	0.0	266.0	0.0	0.0	0	0	0	1	0	0
SRR5098715	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098717	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098718	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	False	False	0.0	0.0	0.0	1101.0	0.0	0.0	0	0	0	2	0	0
SRR5098719	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	True	False	False	0.0	0.0	0.0	174.0	0.0	0.0	0	0	0	1	0	0
SRR5098721	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	13	False	False	False	True	False	False	0.0	0.0	0.0	42.0	0.0	0.0	0	0	0	1	0	0
SRR5098722	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	True	True	0.0	0.0	0.0	0.0	83.0	83.0	0	0	0	0	1	1
SRR5098723	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	False	True	True	0.0	0.0	0.0	0.0	89.0	89.0	0	0	0	0	1	1
SRR5098724	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	3	False	False	False	True	False	False	0.0	0.0	0.0	532.0	0.0	0.0	0	0	0	1	0	0
SRR5098725	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	False	True	True	0.0	0.0	0.0	0.0	34.0	34.0	0	0	0	0	1	1
SRR5098726	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	6	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098727	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	10	False	False	False	False	True	True	0.0	0.0	0.0	0.0	13.0	13.0	0	0	0	0	1	1
SRR5098728	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098729	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	8	False	False	False	True	False	False	0.0	0.0	0.0	759.0	0.0	0.0	0	0	0	1	0	0
SRR5098732	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	4	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098733	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
SRR5098735	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	18	False	False	False	True	True	True	0.0	0.0	0.0	8.0	1039.0	1039.0	0	0	0	1	1	1
SRR5098736	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	7	False	False	False	True	True	True	0.0	0.0	0.0	12.0	1555.0	1555.0	0	0	0	1	1	1
SRR5098737	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	20	False	False	False	True	True	True	0.0	0.0	0.0	456.0	5.0	5.0	0	0	0	5	1	1
SRR5098738	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	15	False	False	False	True	True	True	0.0	0.0	0.0	679.0	1.0	1.0	0	0	0	6	1	1
SRR5098739	PRJNA356769	Americas	United States of America	0.927	Industrialized	unknown	adult	unknown	unknown	L3	5	False	False	False	False	True	True	0.0	0.0	0.0	0.0	943.0	943.0	0	0	0	0	1	1
